geo_boundary_type_id,geo_boundary_identifier,geo_boundary_definition_id,time_frame,index_raw,index_normalized,index_zscore,index_percentile,index_category
"4","19181","54","2020","29342","0.84","-0.65","26.63","Below Average"
"4","19183","54","2020","14683","0.91","-0.14","45.38","Below Average"
"4","19185","54","2020","5243","1.10","1.26","90.01","High"
"4","19187","54","2020","26056","0.92","-0.10","47.02","Below Average"
"4","19189","54","2020","7634","0.93","0.01","51.50","Above Average"
"4","19191","54","2020","12984","0.81","-0.92","19.30","Below Average"
"4","19193","54","2020","62124","0.84","-0.64","26.91","Below Average"
"4","19195","54","2020","5502","0.95","0.17","58.43","Above Average"
"4","19197","54","2020","9069","0.92","-0.06","48.35","Below Average"
"4","20001","54","2020","10149","1.04","0.84","80.88","Above Average"
"4","20003","54","2020","5780","0.98","0.41","67.18","Above Average"
"4","20005","54","2020","12081","0.99","0.44","68.70","Above Average"
"4","20007","54","2020","3331","0.91","-0.16","44.82","Below Average"
"4","20009","54","2020","20057","0.99","0.46","69.63","Above Average"
"4","20011","54","2020","10337","0.95","0.16","57.93","Above Average"
"4","20013","54","2020","7185","0.99","0.49","70.80","Above Average"
"4","20015","54","2020","41455","0.87","-0.45","33.62","Below Average"
"4","20017","54","2020","2013","0.96","0.24","61.21","Above Average"
"4","20019","54","2020","2779","1.00","0.55","72.69","Above Average"
"4","20021","54","2020","16365","1.05","0.93","82.96","Above Average"
"4","20023","54","2020","2064","0.98","0.40","66.75","Above Average"
"4","20025","54","2020","1551","0.98","0.37","65.73","Above Average"
"4","20027","54","2020","5731","0.91","-0.14","45.19","Below Average"
"4","20029","54","2020","7069","1.00","0.57","73.09","Above Average"
"4","20031","54","2020","6320","0.99","0.45","68.91","Above Average"
"4","20033","54","2020","1280","0.91","-0.16","44.82","Below Average"
"4","20035","54","2020","25813","0.97","0.31","63.50","Above Average"
"4","20037","54","2020","25096","0.85","-0.58","28.58","Below Average"
"4","20039","54","2020","2375","1.02","0.67","76.06","Above Average"
"4","20041","54","2020","13896","0.96","0.26","62.02","Above Average"
"4","20043","54","2020","5570","0.94","0.09","54.53","Above Average"
"4","20045","54","2020","61255","0.68","-1.83","6.31","Low"
"4","20047","54","2020","2347","1.05","0.91","82.37","Above Average"
"4","20049","54","2020","2365","1.12","1.44","92.39","High"
"4","20051","54","2020","16841","0.77","-1.20","13.45","Low"
"4","20053","54","2020","5057","0.98","0.37","65.91","Above Average"
"4","20055","54","2020","20646","0.84","-0.67","26.11","Below Average"
"4","20057","54","2020","18311","0.79","-1.05","16.46","Low"
"4","20059","54","2020","16307","0.86","-0.49","32.23","Below Average"
"4","20061","54","2020","19934","0.84","-0.64","27.13","Below Average"
"4","20063","54","2020","1995","0.98","0.39","66.47","Above Average"
"4","20065","54","2020","2083","1.01","0.63","74.85","Above Average"
"4","20067","54","2020","4323","0.83","-0.73","24.03","Below Average"
"4","20069","54","2020","3499","0.85","-0.62","27.56","Below Average"
"4","20071","54","2020","854","0.89","-0.28","39.90","Below Average"
"4","20073","54","2020","5101","1.02","0.72","77.48","Above Average"
"4","20075","54","2020","1872","1.01","0.64","75.22","Above Average"
"4","20077","54","2020","4496","1.02","0.71","77.11","Above Average"
"4","20079","54","2020","21763","0.85","-0.55","29.57","Below Average"
"4","20081","54","2020","2354","0.82","-0.78","22.70","Below Average"
"4","20083","54","2020","1456","1.02","0.71","77.11","Above Average"
"4","20085","54","2020","9275","0.95","0.18","58.89","Above Average"
"4","20087","54","2020","13410","0.94","0.10","55.15","Above Average"
"4","20089","54","2020","2451","1.01","0.64","75.22","Above Average"
"4","20091","54","2020","304480","0.74","-1.43","10.24","Low"
"4","20093","54","2020","2466","0.90","-0.20","43.15","Below Average"
"4","20095","54","2020","5626","0.97","0.33","64.55","Above Average"
"4","20097","54","2020","1740","0.90","-0.22","42.38","Below Average"
"4","20099","54","2020","15406","0.98","0.39","66.47","Above Average"
"4","20101","54","2020","1288","1.00","0.55","72.69","Above Average"
"4","20103","54","2020","52824","0.91","-0.16","44.82","Below Average"
"4","20105","54","2020","2195","0.92","-0.08","47.73","Below Average"
"4","20107","54","2020","7485","1.02","0.72","77.48","Above Average"
"4","20109","54","2020","2005","0.95","0.15","57.62","Above Average"
"4","20111","54","2020","22187","0.88","-0.33","38.42","Below Average"
"4","20113","54","2020","19482","0.90","-0.23","41.82","Below Average"
"4","20115","54","2020","9277","0.98","0.42","67.62","Above Average"
"4","20117","54","2020","7432","0.99","0.43","68.39","Above Average"
"4","20119","54","2020","3091","0.99","0.48","70.18","Above Average"
"4","20121","54","2020","22081","0.92","-0.04","49.37","Below Average"
"4","20123","54","2020","4334","0.90","-0.20","43.15","Below Average"
"4","20125","54","2020","25649","1.01","0.61","74.02","Above Average"
"4","20127","54","2020","4773","1.06","1.02","84.75","High"
"4","20129","54","2020","1898","0.86","-0.53","30.44","Below Average"
"4","20131","54","2020","6925","0.94","0.08","54.28","Above Average"
"4","20133","54","2020","12174","1.01","0.64","75.04","Above Average"
"4","20135","54","2020","2307","0.99","0.46","69.13","Above Average"
"4","20137","54","2020","4001","0.90","-0.23","41.82","Below Average"
"4","20139","54","2020","11505","0.96","0.23","60.87","Above Average"
"4","20141","54","2020","2905","0.99","0.46","69.13","Above Average"
"4","20143","54","2020","4219","0.94","0.11","55.61","Above Average"
"4","20145","54","2020","5452","1.01","0.61","74.02","Above Average"
"4","20147","54","2020","3946","0.95","0.13","56.29","Above Average"
"4","20149","54","2020","13224","0.85","-0.62","27.56","Below Average"
"4","20151","54","2020","6537","0.91","-0.15","45.00","Below Average"
"4","20153","54","2020","1909","0.95","0.18","58.89","Above Average"
"4","20155","54","2020","45513","0.95","0.13","56.29","Above Average"
"4","20157","54","2020","3810","0.99","0.45","68.91","Above Average"
"4","20159","54","2020","7221","0.98","0.38","66.19","Above Average"
"4","20161","54","2020","33284","0.58","-2.58","3.59","Very low"
"4","20163","54","2020","3796","0.97","0.31","63.93","Above Average"
"4","20165","54","2020","2620","1.03","0.76","78.60","Above Average"
"4","20167","54","2020","5358","0.99","0.44","68.70","Above Average"
"4","20169","54","2020","36689","0.89","-0.27","40.52","Below Average"
"4","20171","54","2020","3583","0.98","0.41","67.18","Above Average"
"4","20173","54","2020","307792","0.84","-0.64","27.13","Below Average"
"4","20175","54","2020","12177","0.80","-0.97","18.40","Below Average"
"4","20177","54","2020","121720","0.92","-0.07","48.13","Below Average"
"4","20179","54","2020","1632","0.85","-0.57","28.95","Below Average"
"4","20181","54","2020","4882","1.08","1.17","88.37","High"
"4","20183","54","2020","3061","1.03","0.73","77.79","Above Average"
"4","20185","54","2020","3292","1.02","0.65","75.47","Above Average"
"4","20187","54","2020","1341","0.88","-0.34","37.83","Below Average"
"4","20189","54","2020","3637","0.94","0.06","53.57","Above Average"
"4","20191","54","2020","17991","1.03","0.79","79.71","Above Average"
"4","20193","54","2020","4840","0.83","-0.77","22.92","Below Average"
"4","20195","54","2020","2405","1.03","0.75","78.26","Above Average"
"4","20197","54","2020","4611","0.89","-0.27","40.52","Below Average"
"4","20199","54","2020","1027","0.93","0.03","52.15","Above Average"
"4","20201","54","2020","4096","0.94","0.12","56.02","Above Average"
"4","20203","54","2020","1537","0.98","0.37","65.91","Above Average"
"4","20205","54","2020","7371","1.09","1.21","89.30","High"
"4","20207","54","2020","2622","1.02","0.71","77.11","Above Average"
"4","20209","54","2020","109184","0.96","0.23","60.87","Above Average"
"4","21001","54","2020","16823","1.16","1.75","96.20","High"
"4","21003","54","2020","16357","1.08","1.10","86.51","High"
"4","21005","54","2020","17263","1.07","1.05","85.12","High"
"4","21007","54","2020","7068","1.13","1.47","92.79","High"
"4","21009","54","2020","33249","1.03","0.78","79.21","Above Average"
"4","21011","54","2020","10018","1.14","1.57","94.03","High"
"4","21013","54","2020","25421","1.18","1.85","97.06","High"
"4","21015","54","2020","87372","0.99","0.44","68.70","Above Average"
"4","21017","54","2020","15199","1.01","0.58","73.43","Above Average"
"4","21019","54","2020","43869","1.16","1.70","95.58","High"
"4","21021","54","2020","23016","1.03","0.73","77.79","Above Average"
"4","21023","54","2020","6233","1.00","0.52","71.33","Above Average"
"4","21025","54","2020","11971","1.15","1.67","95.11","High"
"4","21027","54","2020","14922","0.99","0.46","69.13","Above Average"
"4","21029","54","2020","60587","1.05","0.93","82.74","Above Average"
"4","21031","54","2020","9980","1.03","0.76","78.75","Above Average"
"4","21033","54","2020","10971","1.11","1.38","91.68","High"
"4","21035","54","2020","28162","0.94","0.06","53.57","Above Average"
"4","21037","54","2020","65880","0.95","0.13","56.88","Above Average"
"4","21039","54","2020","3831","1.00","0.54","72.22","Above Average"
"4","21041","54","2020","7775","0.98","0.41","67.18","Above Average"
"4","21043","54","2020","23534","1.13","1.50","93.26","High"
"4","21045","54","2020","13187","1.09","1.24","89.79","High"
"4","21047","54","2020","48776","0.95","0.13","56.88","Above Average"
"4","21049","54","2020","28400","1.05","0.89","81.75","Above Average"
"4","21051","54","2020","17088","1.04","0.84","80.82","Above Average"
"4","21053","54","2020","8608","1.11","1.35","91.37","High"
"4","21055","54","2020","7195","1.02","0.67","75.87","Above Average"
"4","21057","54","2020","6162","1.17","1.83","96.94","High"
"4","21059","54","2020","73309","1.00","0.57","73.09","Above Average"
"4","21061","54","2020","10576","1.12","1.40","91.93","High"
"4","21063","54","2020","7113","1.16","1.77","96.29","High"
"4","21065","54","2020","13020","1.17","1.81","96.75","High"
"4","21067","54","2020","198833","0.84","-0.64","26.91","Below Average"
"4","21069","54","2020","11558","1.08","1.10","86.51","High"
"4","21071","54","2020","34005","1.16","1.74","96.01","High"
"4","21073","54","2020","41032","1.07","1.05","85.12","High"
"4","21075","54","2020","5894","1.15","1.64","94.93","High"
"4","21077","54","2020","6219","0.98","0.41","67.18","Above Average"
"4","21079","54","2020","15180","1.16","1.74","96.01","High"
"4","21081","54","2020","17565","1.00","0.50","71.02","Above Average"
"4","21083","54","2020","29347","1.06","0.97","83.67","Above Average"
"4","21085","54","2020","21745","1.12","1.41","92.08","High"
"4","21087","54","2020","9375","1.09","1.21","89.30","High"
"4","21089","54","2020","33173","1.19","1.94","97.56","High"
"4","21091","54","2020","6575","1.04","0.85","81.01","Above Average"
"4","21093","54","2020","81489","1.05","0.87","81.35","Above Average"
"4","21095","54","2020","23507","1.09","1.20","88.99","High"
"4","21097","54","2020","14914","1.06","0.98","83.85","Above Average"
"4","21099","54","2020","13356","0.98","0.37","65.91","Above Average"
"4","21101","54","2020","38463","1.10","1.28","90.50","High"
"4","21103","54","2020","11446","0.98","0.40","66.93","Above Average"
"4","21105","54","2020","4069","1.08","1.17","88.37","High"
"4","21107","54","2020","38570","1.10","1.25","89.89","High"
"4","21109","54","2020","12100","1.19","1.94","97.56","High"
"4","21111","54","2020","579023","1.01","0.61","74.39","Above Average"
"4","21113","54","2020","36603","0.99","0.48","70.18","Above Average"
"4","21115","54","2020","21228","1.20","2.05","98.21","Very high"
"4","21117","54","2020","116638","0.97","0.29","62.85","Above Average"
"4","21119","54","2020","14117","1.15","1.63","94.77","High"
"4","21121","54","2020","25671","1.09","1.20","88.99","High"
"4","21123","54","2020","11225","1.05","0.89","81.75","Above Average"
"4","21125","54","2020","49286","1.11","1.32","91.15","High"
"4","21127","54","2020","14127","1.18","1.88","97.22","High"
"4","21129","54","2020","6240","1.08","1.14","87.69","High"
"4","21131","54","2020","9661","1.15","1.63","94.77","High"
"4","21133","54","2020","21231","1.16","1.77","96.29","High"
"4","21135","54","2020","12091","1.16","1.73","95.92","High"
"4","21137","54","2020","20855","1.13","1.53","93.54","High"
"4","21139","54","2020","7660","1.03","0.79","79.71","Above Average"
"4","21141","54","2020","21483","1.07","1.08","86.17","High"
"4","21143","54","2020","7190","1.04","0.82","80.30","Above Average"
"4","21145","54","2020","51319","1.02","0.68","76.37","Above Average"
"4","21147","54","2020","15134","1.10","1.29","90.78","High"
"4","21149","54","2020","8222","1.16","1.70","95.58","High"
"4","21151","54","2020","62392","0.95","0.19","59.33","Above Average"
"4","21153","54","2020","10803","1.10","1.26","90.23","High"
"4","21155","54","2020","15557","1.07","1.07","85.71","High"
"4","21157","54","2020","27418","1.12","1.40","91.93","High"
"4","21159","54","2020","10842","1.11","1.37","91.49","High"
"4","21161","54","2020","13948","1.07","1.07","85.71","High"
"4","21163","54","2020","21466","1.03","0.76","78.75","Above Average"
"4","21165","54","2020","5702","1.16","1.74","96.13","High"
"4","21167","54","2020","16716","1.03","0.75","78.26","Above Average"
"4","21169","54","2020","7904","1.05","0.87","81.35","Above Average"
"4","21171","54","2020","9624","1.17","1.84","96.97","High"
"4","21173","54","2020","20822","1.03","0.76","78.75","Above Average"
"4","21175","54","2020","11478","1.06","0.99","84.16","Above Average"
"4","21177","54","2020","25844","1.06","1.02","84.75","High"
"4","21179","54","2020","33268","1.02","0.66","75.81","Above Average"
"4","21181","54","2020","5802","1.09","1.21","89.30","High"
"4","21183","54","2020","19142","1.07","1.08","85.90","High"
"4","21185","54","2020","38445","0.86","-0.51","31.12","Below Average"
"4","21187","54","2020","9145","1.13","1.50","93.16","High"
"4","21189","54","2020","4210","1.18","1.88","97.28","High"
"4","21191","54","2020","10653","0.96","0.24","61.21","Above Average"
"4","21193","54","2020","24479","1.14","1.57","94.03","High"
"4","21195","54","2020","55757","1.15","1.63","94.77","High"
"4","21197","54","2020","9991","1.08","1.10","86.51","High"
"4","21199","54","2020","53088","1.09","1.24","89.79","High"
"4","21201","54","2020","2009","1.16","1.74","96.01","High"
"4","21203","54","2020","13592","1.05","0.87","81.35","Above Average"
"4","21205","54","2020","18511","1.01","0.61","74.02","Above Average"
"4","21207","54","2020","14351","1.06","0.99","84.16","Above Average"
"4","21209","54","2020","33800","0.93","0.04","52.49","Above Average"
"4","21211","54","2020","32237","0.98","0.40","66.93","Above Average"
"4","21213","54","2020","14432","1.10","1.28","90.50","High"
"4","21215","54","2020","14348","1.09","1.23","89.67","High"
"4","21217","54","2020","19677","1.04","0.84","80.88","Above Average"
"4","21219","54","2020","9365","1.05","0.92","82.55","Above Average"
"4","21221","54","2020","12064","1.09","1.23","89.73","High"
"4","21223","54","2020","7121","1.09","1.20","88.99","High"
"4","21225","54","2020","11587","1.02","0.67","75.87","Above Average"
"4","21227","54","2020","78022","0.87","-0.42","34.95","Below Average"
"4","21229","54","2020","9891","1.10","1.32","91.12","High"
"4","21231","54","2020","18164","1.13","1.52","93.41","High"
"4","21233","54","2020","10825","1.06","1.01","84.57","High"
"4","21235","54","2020","26544","1.00","0.52","71.61","Above Average"
"4","21237","54","2020","5944","1.08","1.14","87.91","High"
"4","21239","54","2020","19051","0.99","0.48","70.18","Above Average"
"4","22001","54","2020","45772","1.02","0.68","76.37","Above Average"
"4","22003","54","2020","21668","1.10","1.31","90.97","High"
"4","22005","54","2020","76353","0.94","0.11","55.61","Above Average"
"4","22007","54","2020","19749","1.13","1.53","93.44","High"
"4","22009","54","2020","35492","1.14","1.61","94.49","High"
"4","22011","54","2020","27251","1.02","0.70","76.89","Above Average"
"4","22013","54","2020","13983","1.31","2.86","99.81","Very high"
"4","22015","54","2020","82374","0.92","-0.03","49.74","Below Average"
"4","22017","54","2020","202014","1.08","1.11","86.82","High"
"4","22019","54","2020","143175","0.99","0.46","69.13","Above Average"
"4","22021","54","2020","8423","1.10","1.31","90.97","High"
"4","22023","54","2020","5425","1.05","0.90","82.03","Above Average"
"4","22025","54","2020","8346","1.07","1.05","85.43","High"
"4","22027","54","2020","15848","1.18","1.91","97.53","High"
"4","22029","54","2020","16455","1.08","1.17","88.37","High"
"4","22031","54","2020","22562","1.13","1.47","92.79","High"
"4","22033","54","2020","310495","0.93","0.02","51.90","Above Average"
"4","22035","54","2020","6194","1.12","1.43","92.30","High"
"4","22037","54","2020","17196","1.09","1.22","89.61","High"
"4","22039","54","2020","27816","1.14","1.56","93.78","High"
"4","22041","54","2020","16758","1.11","1.37","91.49","High"
"4","22043","54","2020","20366","1.19","1.94","97.56","High"
"4","22045","54","2020","56786","1.08","1.12","87.26","High"
"4","22047","54","2020","27638","1.08","1.14","87.91","High"
"4","22049","54","2020","12872","1.04","0.85","81.01","Above Average"
"4","22051","54","2020","332606","1.00","0.50","71.02","Above Average"
